id,date,adj_open,adj_close,symbol,end_val
340,1/2/2018 0:00,43.34174529,42.99244348,KO,0.058799326
341,12/31/2018 0:00,46.02589453,45.8902107,KO,0.058799326
342,1/3/2017 0:00,37.90697703,38.18100337,KO,0.142624047
343,12/29/2017 0:00,43.14349291,43.31342352,KO,0.142624047
344,1/4/2016 0:00,37.4504886,37.50355968,KO,0.011213514
345,12/30/2016 0:00,38.08052704,37.87044018,KO,0.011213514
346,1/2/2015 0:00,36.18322295,36.08047835,KO,0.050179796
347,12/31/2015 0:00,38.2996258,37.99888971,KO,0.050179796
348,1/2/2014 0:00,34.18297273,33.80057566,KO,0.057514074
349,12/31/2014 0:00,36.74831824,36.14897475,KO,0.057514074
350,1/2/2013 0:00,29.89054301,30.38346627,KO,0.14888911
351,12/31/2013 0:00,34.19128571,34.34091935,KO,0.14888911
352,1/3/2012 0:00,27.57226565,27.56833518,KO,0.062392583
353,12/31/2012 0:00,28.9935843,29.29257054,KO,0.062392583
354,1/3/2011 0:00,25.17213903,24.91995913,KO,0.092537949
355,12/30/2011 0:00,27.51330856,27.50151714,KO,0.092537949
356,1/4/2010 0:00,21.17091133,21.12646575,KO,0.187011209
357,12/31/2010 0:00,24.97345184,25.13010905,KO,0.187011209
358,1/2/2009 0:00,16.25662756,16.4356653,KO,0.298648842
359,12/31/2009 0:00,21.32647086,21.11165056,KO,0.298648842
360,1/2/2008 0:00,21.40588838,21.26318246,KO,-0.242728101
361,12/31/2008 0:00,16.17427019,16.21007774,KO,-0.242728101
362,1/3/2007 0:00,16.4160277,16.48729845,KO,0.301206391
363,12/31/2007 0:00,21.60080379,21.36064016,KO,0.301206391
364,1/3/2006 0:00,13.46101565,13.4973165,KO,0.216498219
365,12/29/2006 0:00,16.43639077,16.37530156,KO,0.216498219
366,1/3/2005 0:00,13.47449006,13.35871879,KO,-0.012755817
367,12/30/2005 0:00,13.32571248,13.30261193,KO,-0.012755817
368,1/2/2004 0:00,15.97906451,15.83751768,KO,-0.161973627
369,12/31/2004 0:00,13.40374095,13.39087748,KO,-0.161973627
370,1/2/2003 0:00,13.61110766,13.82691231,KO,0.172816899
371,12/31/2003 0:00,15.89099092,15.96333708,KO,0.172816899
372,1/2/2002 0:00,14.19641095,14.39965017,KO,-0.04796099
373,12/31/2002 0:00,13.39838594,13.51553703,KO,-0.04796099
374,1/2/2001 0:00,18.02172766,18.17113678,KO,-0.206370168
375,12/31/2001 0:00,14.33291491,14.30258069,KO,-0.206370168
376,1/3/2000 0:00,16.9036937,16.59104468,KO,0.077278343
377,12/29/2000 0:00,18.20998315,18.20998315,KO,0.077278343
378,1/2/2020 0:00,198,200.79,MCD,0.047070707
379,1/14/2020 0:00,205.46,207.32,MCD,0.047070707
380,1/2/2019 0:00,171.2780004,171.9126888,MCD,0.153738364
381,12/31/2019 0:00,196.8,197.61,MCD,0.153738364
382,1/2/2018 0:00,165.4410371,164.9553701,MCD,0.04802969
383,12/31/2018 0:00,171.8150444,173.3871189,MCD,0.04802969
384,1/3/2017 0:00,113.1517736,111.071846,MCD,0.448566362
385,12/29/2017 0:00,164.7268209,163.907853,MCD,0.448566362
386,1/4/2016 0:00,105.6180022,105.915264,MCD,0.070099564
387,12/30/2016 0:00,114.015315,113.0217781,MCD,0.070099564
388,1/2/2015 0:00,81.97108901,81.2134682,MCD,0.29825905
389,12/31/2015 0:00,107.0322475,106.4197081,MCD,0.29825905
390,1/2/2014 0:00,81.50247506,81.16572276,MCD,0.001155274
391,12/31/2014 0:00,81.64017417,81.59663275,MCD,0.001155274
392,1/2/2013 0:00,72.8713962,73.45827993,MCD,0.120984269
393,12/31/2013 0:00,81.62033837,81.68768883,MCD,0.120984269
394,1/3/2012 0:00,80.03293411,78.06627067,MCD,-0.101602251
395,12/31/2012 0:00,71.25746595,71.90140782,MCD,-0.101602251
396,1/3/2011 0:00,59.10957957,58.72624897,MCD,0.340613654
397,12/30/2011 0:00,79.3220919,79.24310944,MCD,0.340613654
